Date,Temperature,Humidity,Operator,Measure1,Measure2,Measure3,Measure4,Measure5,Measure6,Measure7,Measure8,Measure9,Measure10,Measure11,Measure12,Measure13,Measure14,Measure15,Hours Since Previous Failure,Failure,﻿Date.year,﻿Date.month,﻿Date.day-of-month,﻿Date.day-of-week,﻿Date.hour,﻿Date.minute,﻿Date.second
2016-08-09 04:00:00,61,85,Operator7,1268,3,0,621,541,983,1707,848,768,1810,1557,551,1042,466,1121,190,No,2016,8,9,2,4,0,0
2016-08-09 05:00:00,60,83,Operator7,458,2,0,576,909,525,767,926,1100,1936,378,1947,1783,1596,500,191,No,2016,8,9,2,5,0,0
2016-08-09 06:00:00,62,88,Operator7,572,1,1,689,1051,233,1464,1754,1687,1632,757,1877,352,1389,479,192,No,2016,8,9,2,6,0,0
2016-08-09 07:00:00,63,82,Operator7,1067,1,1,904,1771,247,1960,559,1918,1825,839,985,763,471,1482,193,No,2016,8,9,2,7,0,0
2016-08-09 08:00:00,65,93,Operator2,1594,3,2,216,1850,975,1523,1708,987,339,1418,454,1190,1487,255,194,No,2016,8,9,2,8,0,0
2016-08-09 09:00:00,63,90,Operator2,1090,2,1,1811,1551,1459,1310,236,304,1018,500,1184,1196,799,1243,195,No,2016,8,9,2,9,0,0
2016-08-09 10:00:00,60,90,Operator2,1463,2,2,1753,1637,1625,1723,1308,1993,582,251,882,1204,835,1939,196,No,2016,8,9,2,10,0,0
2016-08-09 11:00:00,60,92,Operator2,1036,0,2,1513,187,1637,809,197,1588,1609,929,1811,1519,1495,671,197,No,2016,8,9,2,11,0,0
2016-08-09 12:00:00,66,82,Operator2,542,0,2,458,1032,308,1948,1799,1368,1532,1285,242,1040,938,1650,198,No,2016,8,9,2,12,0,0
2016-08-09 13:00:00,62,90,Operator2,182,2,1,1353,532,893,1254,1714,903,1122,1433,667,1430,1038,729,199,No,2016,8,9,2,13,0,0
2016-08-09 14:00:00,61,90,Operator2,672,1,0,815,371,1509,600,671,825,862,1362,1965,516,1074,358,200,No,2016,8,9,2,14,0,0
2016-08-09 15:00:00,61,84,Operator2,581,1,2,1083,980,362,769,442,1888,882,1823,624,1631,1683,1063,201,No,2016,8,9,2,15,0,0
2016-08-09 16:00:00,63,91,Operator8,1501,0,0,753,664,1043,256,485,307,315,670,553,810,454,681,202,No,2016,8,9,2,16,0,0
2016-08-09 17:00:00,64,81,Operator8,734,1,2,1475,1461,801,1045,1919,1702,1620,1014,1192,1378,539,1896,203,No,2016,8,9,2,17,0,0
2016-08-09 18:00:00,60,81,Operator8,1580,3,2,1238,867,1840,1811,298,177,1747,1010,650,564,760,559,204,No,2016,8,9,2,18,0,0
2016-08-09 19:00:00,68,92,Operator8,323,1,2,1070,725,1357,1368,493,963,1592,714,1576,706,1281,172,205,No,2016,8,9,2,19,0,0
2016-08-09 20:00:00,66,89,Operator8,1320,2,1,1828,1866,604,751,1644,1786,518,1482,933,1423,1142,535,206,No,2016,8,9,2,20,0,0
2016-08-09 21:00:00,65,85,Operator8,1597,0,1,805,1625,468,1507,206,265,493,236,1804,986,1727,1851,207,No,2016,8,9,2,21,0,0
2016-08-09 22:00:00,63,88,Operator8,1659,3,0,1892,990,282,205,844,599,841,424,1796,258,1629,869,208,No,2016,8,9,2,22,0,0
2016-08-09 23:00:00,63,87,Operator8,1057,3,0,1139,360,375,1199,1662,714,1990,714,1876,921,1638,489,209,No,2016,8,9,2,23,0,0
2016-08-10 00:00:00,62,88,Operator1,1968,2,2,1348,1828,1387,1866,1355,1806,1830,1581,394,1927,1164,1558,210,No,2016,8,10,3,0,0,0
2016-08-10 01:00:00,66,93,Operator1,1533,0,0,1438,689,1712,511,1725,1999,813,1198,1403,1314,1815,706,211,No,2016,8,10,3,1,0,0
2016-08-10 02:00:00,66,93,Operator1,1538,0,0,1742,297,894,607,1832,920,1675,1751,384,410,297,330,212,No,2016,8,10,3,2,0,0
2016-08-10 03:00:00,64,88,Operator1,1370,0,0,1479,1624,1672,337,852,1693,289,1857,1252,385,1570,1642,213,No,2016,8,10,3,3,0,0
2016-08-10 04:00:00,66,86,Operator1,519,2,0,1157,389,1863,1784,363,1326,1158,1512,1906,946,595,671,214,No,2016,8,10,3,4,0,0
2016-08-10 05:00:00,66,89,Operator1,876,0,1,252,1919,249,925,1221,1655,1165,840,1704,1440,224,271,215,No,2016,8,10,3,5,0,0
2016-08-10 06:00:00,66,81,Operator1,1788,2,2,1038,1312,249,722,1270,1629,829,980,1774,1293,1488,173,216,No,2016,8,10,3,6,0,0
2016-08-10 07:00:00,61,93,Operator1,809,2,0,1050,1553,1283,1217,1160,270,1307,1336,315,736,685,192,217,No,2016,8,10,3,7,0,0
2016-08-10 08:00:00,62,92,Operator3,446,3,1,1103,1525,1953,1134,1039,1855,1907,1476,880,1840,776,1416,218,No,2016,8,10,3,8,0,0
2016-08-10 09:00:00,65,82,Operator3,224,2,0,572,204,283,1945,331,1093,1452,1039,243,1747,1442,502,219,No,2016,8,10,3,9,0,0
2016-08-10 10:00:00,63,89,Operator3,1196,1,0,1290,1314,873,753,659,999,418,1503,1229,1072,872,767,220,No,2016,8,10,3,10,0,0
2016-08-10 11:00:00,64,92,Operator3,681,3,2,1013,1283,288,1388,1347,1534,1273,1418,1067,275,1258,329,221,No,2016,8,10,3,11,0,0
2016-08-10 12:00:00,60,90,Operator3,1984,0,1,1985,1111,240,1862,1149,1662,658,816,1653,1804,877,1411,222,No,2016,8,10,3,12,0,0
2016-08-10 13:00:00,68,85,Operator3,1206,2,0,1682,1794,1026,248,1982,757,168,1068,995,1244,990,461,223,No,2016,8,10,3,13,0,0
2016-08-10 14:00:00,66,93,Operator3,608,3,0,1229,1249,562,759,1335,690,226,1526,342,1677,794,1732,224,No,2016,8,10,3,14,0,0
2016-08-10 15:00:00,67,85,Operator3,353,0,1,229,406,1075,919,1358,296,1768,1299,1474,887,1351,1419,225,No,2016,8,10,3,15,0,0
2016-08-10 16:00:00,61,89,Operator5,598,0,2,949,1403,1160,1878,1955,1568,1506,652,322,895,826,1801,226,No,2016,8,10,3,16,0,0
2016-08-10 17:00:00,64,85,Operator5,225,0,2,996,1794,1244,391,1964,2007,1270,1202,1989,1872,831,1241,227,No,2016,8,10,3,17,0,0
2016-08-10 18:00:00,68,92,Operator5,1660,0,2,1009,386,1722,1292,588,1630,1709,1864,1499,252,1441,694,228,No,2016,8,10,3,18,0,0
2016-08-10 19:00:00,68,85,Operator5,649,3,2,945,695,1851,747,705,227,931,1173,898,1636,1511,1095,229,No,2016,8,10,3,19,0,0
2016-08-10 20:00:00,67,84,Operator5,840,1,2,1419,1132,284,736,1706,292,1895,275,621,280,501,1337,230,No,2016,8,10,3,20,0,0
2016-08-10 21:00:00,66,81,Operator5,234,0,0,1173,1626,1294,1975,1040,325,1830,290,1760,969,315,267,231,No,2016,8,10,3,21,0,0
2016-08-10 22:00:00,67,82,Operator5,913,3,2,606,742,1530,1465,852,1359,1214,1429,1567,1132,1327,1141,232,No,2016,8,10,3,22,0,0
2016-08-10 23:00:00,65,85,Operator5,1942,0,1,1225,1044,541,1211,701,1805,1994,1184,1539,407,1348,1866,233,No,2016,8,10,3,23,0,0
2016-08-11 00:00:00,63,89,Operator2,660,0,2,1309,745,1987,1415,1267,204,950,1598,1432,1263,1441,1272,234,No,2016,8,11,4,0,0,0
2016-08-11 01:00:00,60,81,Operator2,1139,1,0,326,895,1212,534,886,1890,1206,1196,720,328,205,1628,235,No,2016,8,11,4,1,0,0
2016-08-11 02:00:00,67,91,Operator2,1941,3,1,1947,1755,1623,1863,1963,1038,1013,362,736,1701,760,1643,236,No,2016,8,11,4,2,0,0
2016-08-11 03:00:00,62,85,Operator2,937,3,1,1400,1289,834,608,499,1400,921,1976,204,1295,1060,1760,237,No,2016,8,11,4,3,0,0
2016-08-11 04:00:00,67,83,Operator2,1901,2,2,181,781,290,1301,760,1321,921,1042,810,1790,1747,1451,238,No,2016,8,11,4,4,0,0
2016-08-11 05:00:00,61,86,Operator2,647,0,2,880,481,1453,1870,1805,949,1392,1785,499,1446,1166,283,239,No,2016,8,11,4,5,0,0
2016-08-11 06:00:00,61,82,Operator2,337,1,1,1184,862,1346,959,1438,585,944,1177,442,1939,1007,503,240,No,2016,8,11,4,6,0,0
2016-08-11 07:00:00,66,93,Operator2,499,1,0,1799,801,932,684,1223,481,527,1354,1037,1314,1279,1483,241,No,2016,8,11,4,7,0,0
2016-08-11 08:00:00,64,89,Operator4,1309,0,2,722,1894,1941,560,759,556,941,1083,1555,1303,1250,698,242,No,2016,8,11,4,8,0,0
2016-08-11 09:00:00,68,92,Operator4,215,3,0,1109,1360,1073,683,1965,169,1433,1935,557,588,1386,814,243,No,2016,8,11,4,9,0,0
2016-08-11 10:00:00,63,86,Operator4,1992,2,1,1180,1086,1414,693,1897,1391,1254,180,1254,308,897,1511,244,No,2016,8,11,4,10,0,0
2016-08-11 11:00:00,66,91,Operator4,1827,0,0,599,1769,1559,1742,1535,2006,391,1244,1034,1012,1572,517,245,No,2016,8,11,4,11,0,0
2016-08-11 12:00:00,62,90,Operator4,281,2,2,1710,1908,259,1535,834,1473,959,1309,1305,960,1129,1230,246,No,2016,8,11,4,12,0,0
2016-08-11 13:00:00,64,91,Operator4,1277,3,1,1080,1386,454,1080,397,465,1593,994,511,497,1289,1342,247,No,2016,8,11,4,13,0,0
2016-08-11 14:00:00,64,81,Operator4,1497,1,0,1865,1002,672,1580,1914,228,1397,575,1051,907,1109,636,248,No,2016,8,11,4,14,0,0
2016-08-11 15:00:00,62,88,Operator4,436,1,2,1549,720,1861,270,978,548,1272,522,765,1137,511,156,249,No,2016,8,11,4,15,0,0
2016-08-11 16:00:00,67,82,Operator6,1519,1,1,1132,1605,449,1694,1358,564,1767,1231,285,1009,221,341,250,No,2016,8,11,4,16,0,0
2016-08-11 17:00:00,68,83,Operator6,826,1,1,1590,1911,1758,585,801,1551,533,1156,959,1317,1111,185,251,No,2016,8,11,4,17,0,0
2016-08-11 18:00:00,64,91,Operator6,1593,0,2,830,306,1720,1466,874,1633,2002,1593,1915,501,1052,631,252,No,2016,8,11,4,18,0,0
2016-08-11 19:00:00,62,92,Operator6,1563,2,2,1533,1024,350,984,1112,456,1934,555,1918,1073,1886,581,253,No,2016,8,11,4,19,0,0
2016-08-11 20:00:00,68,86,Operator6,183,1,1,1574,435,768,1411,1708,1681,1193,791,1632,793,1000,1700,254,No,2016,8,11,4,20,0,0
2016-08-11 21:00:00,63,86,Operator6,1597,0,1,1176,439,730,1832,342,720,1040,1949,1472,432,774,537,255,No,2016,8,11,4,21,0,0
2016-08-11 22:00:00,61,92,Operator6,852,1,1,1559,1224,1965,856,1242,1781,1332,750,1547,1023,916,1725,256,No,2016,8,11,4,22,0,0
2016-08-11 23:00:00,62,93,Operator6,1031,0,1,1240,978,1462,1437,455,243,1728,1114,1314,1971,1176,1018,257,No,2016,8,11,4,23,0,0
2016-08-12 00:00:00,64,85,Operator7,1474,1,1,1044,839,1377,969,804,1023,1113,374,1656,1998,923,580,258,No,2016,8,12,5,0,0,0
2016-08-12 01:00:00,61,82,Operator7,1150,1,1,1492,1384,812,556,318,1836,278,704,567,821,1445,321,259,No,2016,8,12,5,1,0,0
2016-08-12 02:00:00,68,86,Operator7,725,0,0,660,1364,1791,1691,1124,1981,1558,1392,418,705,1767,577,260,No,2016,8,12,5,2,0,0
2016-08-12 03:00:00,62,81,Operator7,265,1,0,356,1136,1244,1697,1956,1891,1952,1280,1281,1587,1161,1679,261,No,2016,8,12,5,3,0,0
2016-08-12 04:00:00,61,81,Operator7,682,3,1,1609,1177,742,1454,265,1715,1076,916,1514,634,1013,282,262,No,2016,8,12,5,4,0,0
2016-08-12 05:00:00,61,91,Operator7,365,0,2,564,1551,1654,1762,198,1512,327,727,1419,1413,1950,487,263,No,2016,8,12,5,5,0,0
2016-08-12 06:00:00,60,92,Operator7,1009,0,0,1016,1540,1714,638,1629,1098,1231,1726,662,1054,395,1348,264,No,2016,8,12,5,6,0,0
2016-08-12 07:00:00,68,81,Operator7,1619,2,0,1654,1094,1602,1191,363,304,1424,1771,830,556,498,1218,265,No,2016,8,12,5,7,0,0
2016-08-12 08:00:00,62,92,Operator2,710,1,2,1970,570,1428,1143,819,1919,1869,236,1984,287,950,889,266,No,2016,8,12,5,8,0,0
2016-08-12 09:00:00,68,87,Operator2,1137,2,0,1024,781,844,919,1478,1463,1732,1898,1247,1189,860,874,267,No,2016,8,12,5,9,0,0
2016-08-12 10:00:00,60,86,Operator2,491,1,1,2009,1997,1730,1462,1489,396,456,1404,1798,1208,553,853,268,No,2016,8,12,5,10,0,0
2016-08-12 11:00:00,68,82,Operator2,1641,1,1,1318,1496,606,822,948,1459,1218,1160,414,789,309,422,269,No,2016,8,12,5,11,0,0
2016-08-12 12:00:00,68,88,Operator2,1015,1,0,2000,1284,1243,1647,251,1649,896,1435,1815,324,1403,1451,270,No,2016,8,12,5,12,0,0
2016-08-12 13:00:00,61,87,Operator2,1622,1,1,560,1954,725,1860,1529,923,384,1602,189,1401,774,902,271,No,2016,8,12,5,13,0,0
2016-08-12 14:00:00,64,86,Operator2,988,2,1,753,329,168,551,408,901,1157,549,1268,969,512,717,272,No,2016,8,12,5,14,0,0
2016-08-12 15:00:00,66,93,Operator2,1950,0,2,1920,1108,1600,2011,1633,1141,1550,824,1718,1533,182,1981,273,No,2016,8,12,5,15,0,0
2016-08-12 16:00:00,66,90,Operator8,866,0,2,1696,523,428,795,372,1225,1106,1847,813,993,684,935,274,No,2016,8,12,5,16,0,0
2016-08-12 17:00:00,62,87,Operator8,1775,1,1,1200,1568,1963,1119,216,635,1789,865,715,1211,501,873,275,No,2016,8,12,5,17,0,0
2016-08-12 18:00:00,65,93,Operator8,406,0,2,289,1788,577,854,1323,1310,1666,1107,1972,1412,1779,279,276,No,2016,8,12,5,18,0,0
2016-08-12 19:00:00,67,84,Operator8,309,1,0,532,1396,1534,1116,1111,662,729,1829,704,1817,731,1771,277,No,2016,8,12,5,19,0,0
2016-08-12 20:00:00,61,85,Operator8,1734,2,1,1902,594,1542,873,183,992,1147,747,225,615,1813,2004,278,No,2016,8,12,5,20,0,0
2016-08-12 21:00:00,64,82,Operator8,904,3,0,704,672,463,1650,332,1191,569,1935,1802,1988,1682,345,279,No,2016,8,12,5,21,0,0
2016-08-12 22:00:00,62,94,Operator8,1214,2,0,504,1708,1806,544,794,1871,1887,1577,1090,613,537,947,280,No,2016,8,12,5,22,0,0
2016-08-12 23:00:00,60,92,Operator8,609,0,2,1336,1538,344,1346,678,1404,190,1988,434,1372,978,423,281,No,2016,8,12,5,23,0,0
2016-08-13 00:00:00,60,94,Operator1,999,2,0,737,1480,163,1351,704,936,876,726,1829,1467,837,856,282,No,2016,8,13,6,0,0,0
2016-08-13 01:00:00,60,92,Operator1,698,1,0,1456,1333,1676,230,1461,521,719,209,559,1310,1953,313,283,No,2016,8,13,6,1,0,0
2016-08-13 02:00:00,67,95,Operator1,924,0,0,1336,545,1939,936,1533,1310,874,766,472,770,1591,561,284,No,2016,8,13,6,2,0,0
2016-08-13 03:00:00,66,92,Operator1,1196,2,2,678,487,1723,544,1832,1040,1027,1735,1163,245,319,378,285,No,2016,8,13,6,3,0,0
2016-08-13 04:00:00,67,93,Operator1,1417,0,1,1877,1580,1380,1818,278,157,1311,857,776,681,1749,392,286,No,2016,8,13,6,4,0,0
2016-08-13 05:00:00,67,84,Operator1,838,0,0,1704,1922,1601,1913,1613,1671,977,682,698,737,1690,227,287,No,2016,8,13,6,5,0,0
2016-08-13 06:00:00,65,89,Operator1,1076,0,1,642,796,1722,745,1657,636,1975,1383,1567,763,1286,896,288,No,2016,8,13,6,6,0,0
2016-08-13 07:00:00,63,86,Operator1,1578,0,1,1101,466,1140,1461,1405,167,217,1750,370,323,864,1239,289,No,2016,8,13,6,7,0,0
2016-08-13 08:00:00,64,89,Operator3,857,1,2,525,1789,1689,1903,1603,391,882,1609,1282,1930,217,381,290,No,2016,8,13,6,8,0,0
2016-08-13 09:00:00,63,84,Operator3,1039,2,0,314,1660,1808,780,636,1696,839,1800,764,1781,1735,1355,291,No,2016,8,13,6,9,0,0
2016-08-13 10:00:00,64,87,Operator3,966,0,2,962,1081,291,205,430,426,386,1728,355,417,296,318,292,No,2016,8,13,6,10,0,0
2016-08-13 11:00:00,60,94,Operator3,602,1,0,1965,1416,983,1744,1413,1381,1360,590,1951,1629,1763,667,293,No,2016,8,13,6,11,0,0
2016-08-13 12:00:00,67,87,Operator3,393,3,2,1246,1141,705,1783,1021,750,1111,1568,1637,394,1824,1159,294,No,2016,8,13,6,12,0,0
2016-08-13 13:00:00,67,84,Operator3,1033,0,1,1694,1018,1242,1601,1354,806,698,1883,1615,451,1774,955,295,No,2016,8,13,6,13,0,0
2016-08-13 14:00:00,67,84,Operator3,999,0,0,1157,461,1312,1676,1836,1979,725,1466,995,429,596,1311,296,No,2016,8,13,6,14,0,0
2016-08-13 15:00:00,67,92,Operator3,1339,1,0,1743,1580,674,1807,1614,994,1483,1786,627,1836,1940,1054,297,No,2016,8,13,6,15,0,0
2016-08-13 16:00:00,63,93,Operator5,2001,3,2,1146,1911,1290,1233,963,574,1250,1880,1838,1197,508,1172,298,No,2016,8,13,6,16,0,0
2016-08-13 17:00:00,63,93,Operator5,443,0,0,652,635,800,1524,1230,904,1190,1098,1631,1803,1804,1816,299,No,2016,8,13,6,17,0,0
2016-08-13 18:00:00,66,83,Operator5,622,2,0,697,656,298,1255,550,417,1438,653,1432,164,1616,1179,300,No,2016,8,13,6,18,0,0
2016-08-13 19:00:00,67,90,Operator5,1826,3,1,156,1147,1881,666,1509,1451,853,1758,725,876,1014,1350,301,No,2016,8,13,6,19,0,0
2016-08-13 20:00:00,62,88,Operator5,343,3,2,251,339,394,1290,296,911,1456,1778,827,1810,1286,515,302,No,2016,8,13,6,20,0,0
2016-08-13 21:00:00,67,94,Operator5,1525,3,1,1634,1294,805,1873,1842,672,1002,472,875,943,2007,278,303,No,2016,8,13,6,21,0,0
2016-08-13 22:00:00,63,93,Operator5,159,2,2,315,611,1057,366,1013,720,707,678,320,416,242,798,304,No,2016,8,13,6,22,0,0
2016-08-13 23:00:00,61,91,Operator5,413,0,2,1359,468,648,253,1199,1432,476,1880,1076,1697,364,975,305,No,2016,8,13,6,23,0,0
2016-08-14 00:00:00,65,91,Operator2,1183,0,2,344,341,386,1570,1281,788,1139,1218,516,1513,1660,603,306,No,2016,8,14,7,0,0,0
2016-08-14 01:00:00,64,94,Operator2,822,1,0,1847,248,1625,493,1396,814,214,531,1804,1971,1289,840,307,No,2016,8,14,7,1,0,0
2016-08-14 02:00:00,66,83,Operator2,1010,1,0,256,1451,833,242,1955,1297,1246,840,913,1422,1369,1514,308,No,2016,8,14,7,2,0,0
2016-08-14 03:00:00,67,91,Operator2,631,0,1,697,378,1181,1200,1754,181,342,1316,855,357,1024,1076,309,No,2016,8,14,7,3,0,0
2016-08-14 04:00:00,65,82,Operator2,274,3,1,436,204,172,1376,1244,646,1794,655,1173,1256,968,718,310,No,2016,8,14,7,4,0,0
2016-08-14 05:00:00,66,94,Operator2,829,0,1,660,445,661,1496,1614,1787,1360,1327,1296,1276,1464,1531,311,No,2016,8,14,7,5,0,0
2016-08-14 06:00:00,68,90,Operator2,1844,3,0,1450,1064,1353,318,210,742,1507,944,836,1375,201,1423,312,No,2016,8,14,7,6,0,0
2016-08-14 07:00:00,68,88,Operator2,358,3,0,473,896,1917,412,240,1048,1458,1616,332,1193,506,2000,313,No,2016,8,14,7,7,0,0
2016-08-14 08:00:00,64,83,Operator4,794,3,1,1377,297,1887,923,1733,795,1637,1963,830,413,1816,1388,314,No,2016,8,14,7,8,0,0
2016-08-14 09:00:00,62,87,Operator4,1491,2,0,1133,1254,1270,1852,1649,230,1537,1455,1061,853,1735,654,315,No,2016,8,14,7,9,0,0
2016-08-14 10:00:00,60,86,Operator4,1999,3,2,569,1274,1156,1182,1100,754,198,1951,924,1446,519,800,316,No,2016,8,14,7,10,0,0
2016-08-14 11:00:00,62,90,Operator4,1932,2,1,1132,943,569,1029,587,513,332,851,998,1992,1814,439,317,No,2016,8,14,7,11,0,0
2016-08-14 12:00:00,62,87,Operator4,426,3,0,705,1461,1954,1513,354,343,504,1471,2009,322,1642,828,318,No,2016,8,14,7,12,0,0
2016-08-14 13:00:00,61,91,Operator4,1190,1,1,1534,1293,963,770,1942,369,1435,1041,979,852,1012,1917,319,No,2016,8,14,7,13,0,0
2016-08-14 14:00:00,62,88,Operator4,1699,0,0,1058,1524,457,435,1266,331,302,1554,1554,610,1781,664,320,No,2016,8,14,7,14,0,0
2016-08-14 15:00:00,61,95,Operator4,1770,3,0,1304,579,1325,1714,826,1763,998,1756,338,1947,1793,279,321,No,2016,8,14,7,15,0,0
2016-08-14 16:00:00,65,90,Operator6,1185,2,1,913,774,1209,294,184,1947,1927,900,802,348,1598,715,322,No,2016,8,14,7,16,0,0
2016-08-14 17:00:00,65,84,Operator6,155,1,0,746,513,1446,1899,1505,518,1892,1270,754,387,1175,1841,323,No,2016,8,14,7,17,0,0
2016-08-14 18:00:00,61,86,Operator6,534,3,2,1181,756,224,935,685,1867,1242,1442,1601,1519,1682,956,324,No,2016,8,14,7,18,0,0
2016-08-14 19:00:00,63,94,Operator6,903,0,1,1718,1144,1376,1256,478,386,1374,204,365,1468,343,709,325,No,2016,8,14,7,19,0,0
2016-08-14 20:00:00,63,88,Operator6,922,1,1,1455,1820,171,1195,1167,854,651,1507,760,1423,1161,1172,326,No,2016,8,14,7,20,0,0
2016-08-14 21:00:00,60,85,Operator6,1005,1,0,1042,1039,627,631,1957,1930,962,1260,1263,1840,744,1665,327,No,2016,8,14,7,21,0,0
2016-08-14 22:00:00,63,90,Operator6,1652,1,2,1778,1568,328,1714,1269,1252,778,1572,559,773,1445,497,328,No,2016,8,14,7,22,0,0
2016-08-14 23:00:00,66,90,Operator6,237,3,0,1159,1099,981,1533,1511,642,1486,1888,348,1247,682,1220,329,No,2016,8,14,7,23,0,0
2016-08-15 00:00:00,64,91,Operator7,315,2,2,1099,1060,1171,453,1477,771,1977,663,1612,773,916,1409,330,No,2016,8,15,1,0,0,0
2016-08-15 01:00:00,63,89,Operator7,1432,0,0,605,159,1434,321,804,1476,1356,1648,797,393,744,157,331,No,2016,8,15,1,1,0,0
2016-08-15 02:00:00,62,88,Operator7,1427,2,1,1171,780,1019,1276,927,874,540,1754,578,1233,1361,1228,332,No,2016,8,15,1,2,0,0
2016-08-15 03:00:00,68,86,Operator7,988,2,2,262,484,739,1316,1145,1784,874,1237,716,1579,479,427,333,No,2016,8,15,1,3,0,0
2016-08-15 04:00:00,61,90,Operator7,249,3,2,1439,748,546,1026,1331,1580,742,586,243,286,1885,181,334,No,2016,8,15,1,4,0,0
2016-08-15 05:00:00,68,95,Operator7,1774,3,2,1907,1540,234,1888,179,1276,241,1097,1004,314,184,1517,335,No,2016,8,15,1,5,0,0
2016-08-15 06:00:00,62,95,Operator7,1889,3,2,1476,1899,1894,1479,316,1132,1884,740,463,441,1309,1337,336,No,2016,8,15,1,6,0,0
2016-08-15 07:00:00,68,91,Operator7,558,3,1,1121,645,1773,303,1476,673,201,291,1441,268,633,1728,337,No,2016,8,15,1,7,0,0
2016-08-15 08:00:00,64,93,Operator2,881,3,0,929,875,1290,1709,1728,1983,525,1450,1922,1160,856,359,338,No,2016,8,15,1,8,0,0
2016-08-15 09:00:00,61,87,Operator2,1033,2,2,818,1896,1708,1456,1107,1301,315,1918,1019,349,911,451,339,No,2016,8,15,1,9,0,0
2016-08-15 10:00:00,67,95,Operator2,1929,0,0,867,1090,380,489,686,1193,775,1046,1389,1915,676,607,340,No,2016,8,15,1,10,0,0
2016-08-15 11:00:00,64,88,Operator2,683,0,0,1038,365,1013,808,378,739,1607,1908,423,734,567,1590,341,No,2016,8,15,1,11,0,0
2016-08-15 12:00:00,68,88,Operator2,1236,2,0,231,226,1891,1685,1128,772,1291,643,576,1920,1000,1774,342,No,2016,8,15,1,12,0,0
2016-08-15 13:00:00,67,88,Operator2,421,0,2,1885,216,1654,1635,934,1488,1371,1106,894,1814,893,321,343,No,2016,8,15,1,13,0,0
2016-08-15 14:00:00,68,88,Operator2,1254,0,0,658,752,214,306,511,1111,256,1309,280,1125,940,167,344,No,2016,8,15,1,14,0,0
2016-08-15 15:00:00,61,85,Operator2,1857,0,0,245,1814,655,1368,1174,1632,1201,488,352,1260,1432,714,345,No,2016,8,15,1,15,0,0
2016-08-15 16:00:00,62,88,Operator8,486,1,2,1282,441,1390,410,637,895,1819,1555,1904,482,242,465,346,No,2016,8,15,1,16,0,0
2016-08-15 17:00:00,61,88,Operator8,1554,2,0,1038,899,767,969,217,940,1003,232,1498,1194,227,1902,347,No,2016,8,15,1,17,0,0
2016-08-15 18:00:00,61,95,Operator8,911,2,0,909,1421,1930,1462,820,1502,1630,956,1912,892,1490,1700,348,No,2016,8,15,1,18,0,0
2016-08-15 19:00:00,67,94,Operator8,468,0,2,886,316,293,859,1105,1635,1932,587,272,1219,594,1120,349,No,2016,8,15,1,19,0,0
2016-08-15 20:00:00,65,87,Operator8,1273,0,0,1965,1105,1643,1192,1500,1762,1668,907,413,477,381,470,350,No,2016,8,15,1,20,0,0
2016-08-15 21:00:00,63,88,Operator8,831,2,0,439,1055,851,224,257,1800,1445,197,1259,1793,1915,1152,351,No,2016,8,15,1,21,0,0
2016-08-15 22:00:00,63,84,Operator8,1649,3,1,1238,1983,1339,1229,417,1383,1777,996,787,1920,202,1353,352,No,2016,8,15,1,22,0,0
2016-08-15 23:00:00,66,91,Operator8,1069,1,1,632,1310,600,821,1419,1554,1464,2008,1412,1129,590,948,353,No,2016,8,15,1,23,0,0
2016-08-16 00:00:00,67,83,Operator1,1319,0,1,1997,1229,788,1523,190,561,477,1141,346,429,758,697,354,No,2016,8,16,2,0,0,0
2016-08-16 01:00:00,68,82,Operator1,1257,2,2,701,1839,582,1808,857,586,203,1268,1970,1708,1911,856,355,No,2016,8,16,2,1,0,0
2016-08-16 02:00:00,65,86,Operator1,980,1,0,1253,236,843,183,1025,1320,460,973,1269,232,1533,695,356,No,2016,8,16,2,2,0,0
2016-08-16 03:00:00,62,94,Operator1,1312,3,0,474,196,1145,1728,1270,910,1882,1063,1688,493,1263,1160,357,No,2016,8,16,2,3,0,0
2016-08-16 04:00:00,65,89,Operator1,559,3,1,728,1834,1508,672,1991,1260,996,1888,966,1513,388,1320,358,No,2016,8,16,2,4,0,0
2016-08-16 05:00:00,61,86,Operator1,1166,1,0,235,967,1084,168,1916,1633,284,885,1616,737,1583,1023,359,No,2016,8,16,2,5,0,0
2016-08-16 06:00:00,62,94,Operator1,1175,2,1,1899,832,1037,933,1177,360,656,1683,1915,1272,1398,1137,360,No,2016,8,16,2,6,0,0
2016-08-16 07:00:00,65,91,Operator1,1878,0,2,729,589,778,1317,1084,1223,1991,1770,1718,469,915,754,361,No,2016,8,16,2,7,0,0
2016-08-16 08:00:00,63,95,Operator3,1650,2,1,573,1588,1410,1183,661,197,362,591,1379,1887,1198,886,362,No,2016,8,16,2,8,0,0
2016-08-16 09:00:00,66,87,Operator3,263,1,2,271,436,1293,1010,1201,1030,1471,908,780,331,1937,1572,363,No,2016,8,16,2,9,0,0
2016-08-16 10:00:00,66,87,Operator3,1856,0,2,379,1677,990,1376,1152,169,870,1554,2003,431,1522,1046,364,No,2016,8,16,2,10,0,0
2016-08-16 11:00:00,61,84,Operator3,984,2,2,1678,1911,1185,1887,1846,1376,532,399,1667,886,1335,612,365,No,2016,8,16,2,11,0,0
2016-08-16 12:00:00,62,87,Operator3,1707,2,1,1636,915,645,1026,1845,557,1884,1300,1563,2006,441,1861,366,No,2016,8,16,2,12,0,0
